,StartDate,A and I Trend,Overall Franchisee Trend,Deactivated Franchisee Trend,Active Franchisees
3209,2019-04-22 22:00:00+00:00,3789,5832,2109,1761
3210,2019-04-23 22:00:00+00:00,3807,5850,2113,1774
3211,2019-04-23 22:00:00+00:00,3803,5850,2113,1774
3212,2019-04-24 22:00:00+00:00,3795,5865,2122,1782
3213,2019-04-24 22:00:00+00:00,3810,5865,2122,1782
3214,2019-04-25 22:00:00+00:00,3805,5871,2128,1785
3215,2019-04-25 22:00:00+00:00,3811,5871,2128,1785
3216,2019-04-28 22:00:00+00:00,3820,5880,2140,1790
3217,2019-04-28 22:00:00+00:00,3808,5880,2140,1790
3218,2019-04-29 22:00:00+00:00,3810,5882,2149,1791
3219,2019-04-29 22:00:00+00:00,3801,5882,2149,1791
3220,2019-04-30 22:00:00+00:00,3796,0,2155,0
3221,2019-05-01 22:00:00+00:00,3803,5889,2163,1795
3222,2019-05-01 22:00:00+00:00,3795,5889,2163,1795
3223,2019-05-02 22:00:00+00:00,3797,5891,2167,1797
3224,2019-05-02 22:00:00+00:00,3793,5891,2167,1797
3225,2019-05-03 22:00:00+00:00,3794,5892,0,0
3226,2019-05-04 22:00:00+00:00,3795,5893,0,0
3227,2019-05-05 22:00:00+00:00,3792,5899,2170,1800
3228,2019-05-05 22:00:00+00:00,3798,5899,2170,1800
3229,2019-05-06 22:00:00+00:00,3797,5901,2171,1801
3230,2019-05-06 22:00:00+00:00,3799,5901,2171,1801
3231,2019-05-07 22:00:00+00:00,3798,0,2172,0
3232,2019-05-08 22:00:00+00:00,3794,5902,2176,0
3233,2019-05-08 22:00:00+00:00,3795,5902,2176,0
3234,2019-05-09 22:00:00+00:00,3796,5903,2177,1802
3235,2019-05-09 22:00:00+00:00,3795,5903,2177,1802
3236,2019-05-10 22:00:00+00:00,3793,0,2180,0
3237,2019-05-12 22:00:00+00:00,3798,5908,2188,1806
3238,2019-05-12 22:00:00+00:00,3790,5908,2188,1806
3239,2019-05-13 22:00:00+00:00,3771,5917,2207,1808
3240,2019-05-13 22:00:00+00:00,3780,5917,2207,1808
3241,2019-05-14 22:00:00+00:00,3781,5918,2209,1809
3242,2019-05-14 22:00:00+00:00,3779,5918,2209,1809
3243,2019-05-15 22:00:00+00:00,3764,5923,2233,1812
3244,2019-05-15 22:00:00+00:00,3769,5923,2233,1812
3245,2019-05-16 22:00:00+00:00,3764,0,2238,0
3246,2019-05-19 22:00:00+00:00,3762,5932,2240,1814
3247,2019-05-19 22:00:00+00:00,3771,5932,2240,1814
3248,2019-05-20 22:00:00+00:00,3768,5958,2243,1828
3249,2019-05-20 22:00:00+00:00,3794,5958,2243,1828
3250,2019-05-21 22:00:00+00:00,3792,5961,2245,0
3251,2019-05-21 22:00:00+00:00,3795,5961,2245,0
3252,2019-05-22 22:00:00+00:00,3793,5963,2247,1829
3253,2019-05-22 22:00:00+00:00,3795,5963,2247,1829
3254,2019-05-23 22:00:00+00:00,3791,5964,2251,0
3255,2019-05-23 22:00:00+00:00,3792,5964,2251,0
3256,2019-05-26 22:00:00+00:00,3791,5970,2252,1834
3257,2019-05-26 22:00:00+00:00,3797,5970,2252,1834
3258,2019-05-27 22:00:00+00:00,3793,5974,2256,1837
3259,2019-05-27 22:00:00+00:00,3797,5974,2256,1837
3260,2019-05-28 22:00:00+00:00,3805,5982,2261,1842
3261,2019-05-28 22:00:00+00:00,3801,5982,2261,1842
3262,2019-05-29 22:00:00+00:00,3814,5995,2265,1848
3263,2019-05-29 22:00:00+00:00,3810,5995,2265,1848
3264,2019-05-30 22:00:00+00:00,3814,5999,2273,1851
3265,2019-05-30 22:00:00+00:00,3807,5999,2273,1851
3266,2019-05-31 22:00:00+00:00,3809,6001,0,0
3267,2019-06-01 22:00:00+00:00,3808,0,2274,0
3268,2019-06-02 22:00:00+00:00,3815,6008,2344,1853
3269,2019-06-02 22:00:00+00:00,3753,6008,2344,1853
3270,2019-06-03 22:00:00+00:00,3757,6012,2348,1855
3271,2019-06-03 22:00:00+00:00,3753,6012,2348,1855
3272,2019-06-04 22:00:00+00:00,3761,6020,2350,1860
3273,2019-06-04 22:00:00+00:00,3759,6020,2350,1860
3274,2019-06-05 22:00:00+00:00,3758,6030,2351,1864
3275,2019-06-05 22:00:00+00:00,3768,6030,2351,1864
3276,2019-06-06 22:00:00+00:00,3767,0,2354,0
3277,2019-06-07 22:00:00+00:00,3769,6032,0,1866
3278,2019-06-09 22:00:00+00:00,3767,6051,2356,1877
3279,2019-06-09 22:00:00+00:00,3786,6051,2356,1877
3280,2019-06-10 22:00:00+00:00,3783,6071,2359,1888
3281,2019-06-10 22:00:00+00:00,3803,6071,2359,1888
3282,2019-06-11 22:00:00+00:00,3826,6094,2366,1900
3283,2019-06-11 22:00:00+00:00,3821,6094,2366,1900
3284,2019-06-12 22:00:00+00:00,3830,6103,2371,1903
3285,2019-06-12 22:00:00+00:00,3825,6103,2371,1903
3286,2019-06-13 22:00:00+00:00,3833,6111,2378,1909
3287,2019-06-13 22:00:00+00:00,3826,6111,2378,1909
3288,2019-06-17 22:00:00+00:00,3822,6117,2383,1911
3289,2019-06-17 22:00:00+00:00,3828,6117,2383,1911
3290,2019-06-18 22:00:00+00:00,3832,6121,2389,1912
3291,2019-06-18 22:00:00+00:00,3826,6121,2389,1912
3292,2019-06-19 22:00:00+00:00,3822,6123,2393,0
3293,2019-06-19 22:00:00+00:00,3824,6123,2393,0
3294,2019-06-20 22:00:00+00:00,3823,0,2394,0
3295,2019-06-22 22:00:00+00:00,3822,0,2395,0
3296,2019-06-23 22:00:00+00:00,3823,6124,2401,1913
3297,2019-06-23 22:00:00+00:00,3817,6124,2401,1913
3298,2019-06-24 22:00:00+00:00,3819,6126,2408,1914
3299,2019-06-24 22:00:00+00:00,3813,6126,2408,1914
3300,2019-06-25 22:00:00+00:00,3803,0,2418,0
3301,2019-06-26 22:00:00+00:00,3805,6128,2420,1915
3302,2019-06-26 22:00:00+00:00,3803,6128,2420,1915
3303,2019-06-27 22:00:00+00:00,3772,0,2451,0
3304,2019-06-29 22:00:00+00:00,3771,0,2452,0
3305,2019-06-30 22:00:00+00:00,3773,6130,2469,0
3306,2019-06-30 22:00:00+00:00,3756,6130,2469,0
3307,2019-07-01 22:00:00+00:00,3752,6132,2474,1917
3308,2019-07-01 22:00:00+00:00,3754,6132,2474,1917
3309,2019-07-02 22:00:00+00:00,3749,6133,2479,1918
3310,2019-07-02 22:00:00+00:00,3750,6133,2479,1918
3311,2019-07-04 22:00:00+00:00,3752,6135,2482,1920
3312,2019-07-04 22:00:00+00:00,3749,6135,2482,1920
3313,2019-07-07 22:00:00+00:00,3735,6140,2496,1922
3314,2019-07-07 22:00:00+00:00,3740,6140,2496,1922
3315,2019-07-08 22:00:00+00:00,3735,0,2501,0
3316,2019-07-09 22:00:00+00:00,3743,6148,2508,1925
3317,2019-07-09 22:00:00+00:00,3737,6148,2508,1925
3318,2019-07-10 22:00:00+00:00,3745,6156,2521,1927
3319,2019-07-10 22:00:00+00:00,3734,6156,2521,1927
3320,2019-07-11 22:00:00+00:00,3725,0,2530,0
3321,2019-07-14 22:00:00+00:00,3728,6159,2538,1929
3322,2019-07-14 22:00:00+00:00,3720,6159,2538,1929
3323,2019-07-15 22:00:00+00:00,3719,0,2539,0
3324,2019-07-16 22:00:00+00:00,3722,6162,2546,0
3325,2019-07-16 22:00:00+00:00,3715,6162,2546,0
3326,2019-07-17 22:00:00+00:00,3714,0,2547,0
3327,2019-07-18 22:00:00+00:00,3710,0,2551,0
3328,2019-07-21 22:00:00+00:00,3701,0,2560,0
3329,2019-07-23 22:00:00+00:00,3700,0,2561,0
3330,2019-07-24 22:00:00+00:00,3696,0,2565,0
3331,2019-07-25 22:00:00+00:00,3693,6169,2568,1936
3332,2019-07-25 22:00:00+00:00,3700,6169,2568,1936
3333,2019-07-28 22:00:00+00:00,3698,6171,2570,1937
3334,2019-07-28 22:00:00+00:00,3700,6171,2570,1937
3335,2019-07-29 22:00:00+00:00,3682,6177,2589,1942
3336,2019-07-29 22:00:00+00:00,3688,6177,2589,1942
3337,2019-07-30 22:00:00+00:00,3690,6179,2624,1944
3338,2019-07-30 22:00:00+00:00,3658,6179,2624,1944
3339,2019-07-31 22:00:00+00:00,3651,6184,2631,1946
3340,2019-07-31 22:00:00+00:00,3656,6184,2631,1946
3341,2019-08-01 22:00:00+00:00,3649,6185,2638,1947
3342,2019-08-01 22:00:00+00:00,3650,6185,2638,1947
3343,2019-08-02 22:00:00+00:00,3651,6186,0,0
3344,2019-08-04 22:00:00+00:00,3642,0,2647,0
3345,2019-08-05 22:00:00+00:00,3645,6189,2651,1950
3346,2019-08-05 22:00:00+00:00,3641,6189,2651,1950
3347,2019-08-06 22:00:00+00:00,3636,0,2656,0
3348,2019-08-07 22:00:00+00:00,3632,0,2660,0
3349,2019-08-08 22:00:00+00:00,3631,0,2661,0
3350,2019-08-09 22:00:00+00:00,3630,0,2662,0
3351,2019-08-11 22:00:00+00:00,3619,6190,2673,0
3352,2019-08-11 22:00:00+00:00,3620,6190,2673,0
3353,2019-08-12 22:00:00+00:00,3616,0,2678,0
3354,2019-08-13 22:00:00+00:00,3604,6191,2691,0
3355,2019-08-13 22:00:00+00:00,3605,6191,2691,0
3356,2019-08-14 22:00:00+00:00,3580,6197,2721,1951
3357,2019-08-14 22:00:00+00:00,3586,6197,2721,1951
3358,2019-08-15 22:00:00+00:00,3587,6198,2728,1952
3359,2019-08-15 22:00:00+00:00,3581,6198,2728,1952
3360,2019-08-18 22:00:00+00:00,3577,0,2732,0
3361,2019-08-19 22:00:00+00:00,3557,6201,2752,1954
3362,2019-08-19 22:00:00+00:00,3560,6201,2752,1954
3363,2019-08-20 22:00:00+00:00,3555,6204,2758,1955
3364,2019-08-20 22:00:00+00:00,3558,6204,2758,1955
3365,2019-08-21 22:00:00+00:00,3564,6210,2763,1960
3366,2019-08-21 22:00:00+00:00,3559,6210,2763,1960
3367,2019-08-22 22:00:00+00:00,3547,6212,2775,1961
3368,2019-08-22 22:00:00+00:00,3549,6212,2775,1961
3369,2019-08-25 22:00:00+00:00,3548,6214,2776,1962
3370,2019-08-25 22:00:00+00:00,3550,6214,2776,1962
3371,2019-08-26 22:00:00+00:00,3546,6217,2780,1964
3372,2019-08-26 22:00:00+00:00,3549,6217,2780,1964
3373,2019-08-27 22:00:00+00:00,3548,6223,2781,1967
3374,2019-08-27 22:00:00+00:00,3554,6223,2781,1967
3375,2019-08-28 22:00:00+00:00,3555,6224,2782,1968
3376,2019-08-29 22:00:00+00:00,3549,0,2788,0
3377,2019-08-31 22:00:00+00:00,3550,6225,0,1969
3378,2019-09-01 22:00:00+00:00,3553,6228,2793,1970
3379,2019-09-01 22:00:00+00:00,3549,6228,2793,1970
3380,2019-09-02 22:00:00+00:00,3553,6232,2795,1972
3381,2019-09-02 22:00:00+00:00,3551,6232,2795,1972
3382,2019-09-03 22:00:00+00:00,3552,6233,2796,0
3383,2019-09-03 22:00:00+00:00,3551,6233,2796,0
3384,2019-09-04 22:00:00+00:00,3547,0,2800,0
3385,2019-09-05 22:00:00+00:00,3551,6237,2802,1973
3386,2019-09-05 22:00:00+00:00,3549,6237,2802,1973
3387,2019-09-08 22:00:00+00:00,3552,6240,2806,0
3388,2019-09-08 22:00:00+00:00,3548,6240,2806,0
3389,2019-09-09 22:00:00+00:00,3549,6241,2807,0
3390,2019-09-10 22:00:00+00:00,3545,6255,2811,1982
3391,2019-09-10 22:00:00+00:00,3559,6255,2811,1982
3392,2019-09-11 22:00:00+00:00,3557,6257,2814,1984
3393,2019-09-11 22:00:00+00:00,3559,6257,2814,1984
3394,2019-09-14 22:00:00+00:00,3558,0,2815,0
3395,2019-09-15 22:00:00+00:00,3561,6260,2816,1985
3396,2019-09-15 22:00:00+00:00,3560,6260,2816,1985
3397,2019-09-16 22:00:00+00:00,3558,0,2818,0
3398,2019-09-17 22:00:00+00:00,3559,6261,2819,0
3399,2019-09-17 22:00:00+00:00,3558,6261,2819,0
3400,2019-09-24 22:00:00+00:00,3559,6262,0,1986
3401,2019-09-25 22:00:00+00:00,3566,6269,2820,1988
3402,2019-09-26 22:00:00+00:00,3565,0,2822,0
3403,2019-09-27 22:00:00+00:00,3564,0,2823,0
3404,2019-09-29 22:00:00+00:00,3568,6273,2828,1989
3405,2019-09-29 22:00:00+00:00,3563,6273,2828,1989
3406,2019-09-30 22:00:00+00:00,3560,6300,2831,1994
3407,2019-09-30 22:00:00+00:00,3587,6300,2831,1994
3408,2019-10-01 22:00:00+00:00,3595,6308,0,1996
3409,2019-10-02 22:00:00+00:00,3594,6312,2832,2000
3410,2019-10-02 22:00:00+00:00,3598,6312,2832,2000
3411,2019-10-03 22:00:00+00:00,3589,0,2841,0
3412,2019-10-04 22:00:00+00:00,3590,6313,0,0
3413,2019-10-06 22:00:00+00:00,3591,6314,2846,0
3414,2019-10-06 22:00:00+00:00,3586,6314,2846,0
3415,2019-10-07 22:00:00+00:00,3579,0,2853,0
3416,2019-10-08 22:00:00+00:00,3575,0,2857,0
3417,2019-10-09 22:00:00+00:00,3578,6317,2858,2002
3418,2019-10-09 22:00:00+00:00,3577,6317,2858,2002
3419,2019-10-10 22:00:00+00:00,3578,6318,2862,2003
3420,2019-10-10 22:00:00+00:00,3574,6318,2862,2003
3421,2019-10-13 22:00:00+00:00,3564,6320,2872,0
3422,2019-10-13 22:00:00+00:00,3566,6320,2872,0
3423,2019-10-15 22:00:00+00:00,3563,6335,2876,2011
3424,2019-10-15 22:00:00+00:00,3578,6335,2876,2011
3425,2019-10-16 22:00:00+00:00,3587,6344,0,2020
3426,2019-10-17 22:00:00+00:00,3594,6351,0,2027
3427,2019-10-19 22:00:00+00:00,3606,6363,0,2033
3428,2019-10-20 22:00:00+00:00,3605,0,2877,0
3429,2019-10-21 22:00:00+00:00,3615,6373,2879,2037
3430,2019-10-21 22:00:00+00:00,3613,6373,2879,2037
3431,2019-10-22 22:00:00+00:00,3630,6390,0,2045
3432,2019-10-23 22:00:00+00:00,3636,6396,0,2047
3433,2019-10-24 22:00:00+00:00,3637,6397,0,0
3434,2019-10-27 22:00:00+00:00,3646,6406,0,2055
3435,2019-10-28 22:00:00+00:00,3650,6410,2882,0
3436,2019-10-28 22:00:00+00:00,3647,6410,2882,0
3437,2019-10-29 22:00:00+00:00,3637,6417,2893,2060
3438,2019-10-29 22:00:00+00:00,3644,6417,2893,2060
3439,2019-10-30 22:00:00+00:00,3647,6420,2895,2063
3440,2019-10-30 22:00:00+00:00,3645,6420,2895,2063
3441,2019-10-31 22:00:00+00:00,3642,6434,2899,2071
3442,2019-10-31 22:00:00+00:00,3656,6434,2899,2071
3443,2019-11-03 22:00:00+00:00,3669,6447,2903,2078
3444,2019-11-03 22:00:00+00:00,3665,6447,2903,2078
3445,2019-11-04 22:00:00+00:00,3663,6457,2905,2084
3446,2019-11-04 22:00:00+00:00,3673,6457,2905,2084
3447,2019-11-05 22:00:00+00:00,3658,6475,2920,2095
3448,2019-11-05 22:00:00+00:00,3676,6475,2920,2095
3449,2019-11-06 22:00:00+00:00,3649,6497,2949,2108
3450,2019-11-06 22:00:00+00:00,3671,6497,2949,2108
3451,2019-11-07 22:00:00+00:00,3686,6512,0,2117
3452,2019-11-09 22:00:00+00:00,3688,6514,0,2118
3453,2019-11-10 22:00:00+00:00,3692,6518,2951,2120
3454,2019-11-10 22:00:00+00:00,3690,6518,2951,2120
3455,2019-11-11 22:00:00+00:00,3707,6535,0,2132
3456,2019-11-12 22:00:00+00:00,3720,6548,2952,2137
3457,2019-11-12 22:00:00+00:00,3719,6548,2952,2137
3458,2019-11-13 22:00:00+00:00,3730,6559,2953,2144
3459,2019-11-14 22:00:00+00:00,3728,6597,2955,2165
3460,2019-11-14 22:00:00+00:00,3766,6597,2955,2165
3461,2019-11-15 22:00:00+00:00,3767,6598,0,0
3462,2019-11-16 22:00:00+00:00,3769,6600,0,2166
3463,2019-11-17 22:00:00+00:00,3781,6612,2960,2171
3464,2019-11-17 22:00:00+00:00,3776,6612,2960,2171
3465,2019-11-18 22:00:00+00:00,3793,6629,0,2184
3466,2019-11-19 14:04:10+00:00,3794,6630,0,0
3467,2019-11-19 22:00:00+00:00,3797,6633,0,0
3468,2019-11-20 22:00:00+00:00,3796,6643,2961,2190
3469,2019-11-20 22:00:00+00:00,3806,6643,2961,2190
3470,2019-11-21 22:00:00+00:00,3805,6647,2962,2191
3471,2019-11-21 22:00:00+00:00,3809,6647,2962,2191
3472,2019-11-22 22:00:00+00:00,3808,6650,2963,2192
3473,2019-11-22 22:00:00+00:00,3811,6650,2963,2192
3474,2019-11-23 22:00:00+00:00,3814,6653,0,2195
3475,2019-11-24 22:00:00+00:00,3821,6660,0,2201
3476,2019-11-25 22:00:00+00:00,3826,6665,0,2204
3477,2019-11-26 22:00:00+00:00,3843,6682,0,2215
3478,2019-11-27 22:00:00+00:00,3850,6689,0,2219
3479,2019-11-28 22:00:00+00:00,3854,6693,2965,2220
3480,2019-11-28 22:00:00+00:00,3853,6693,2965,2220
3481,2019-12-01 22:00:00+00:00,3856,6696,2967,2222
3482,2019-12-01 22:00:00+00:00,3854,6696,2967,2222
3483,2019-12-02 22:00:00+00:00,3852,0,2969,0
3484,2019-12-03 22:00:00+00:00,3849,6698,2972,0
3485,2019-12-03 22:00:00+00:00,3851,6698,2972,0
3486,2019-12-04 22:00:00+00:00,3859,6706,0,2226
3487,2019-12-05 22:00:00+00:00,3858,0,2973,0
3488,2019-12-08 22:00:00+00:00,3862,6710,2975,2229
3489,2019-12-08 22:00:00+00:00,3860,6710,2975,2229
3490,2019-12-09 22:00:00+00:00,3862,6712,0,0
3491,2019-12-10 22:00:00+00:00,3863,6713,0,2230
3492,2019-12-12 22:00:00+00:00,3862,0,2976,0
3493,2019-12-15 22:00:00+00:00,3861,0,2977,0
3494,2019-12-22 22:00:00+00:00,3860,0,2978,0
3495,2019-12-30 22:00:00+00:00,3861,6714,2981,0
3496,2019-12-30 22:00:00+00:00,3858,6714,2981,0
3497,2019-12-31 22:00:00+00:00,3845,0,2994,0
3498,2020-01-02 22:00:00+00:00,3846,6715,0,0
3499,2020-01-04 22:00:00+00:00,3847,6716,0,2231
3500,2020-01-05 22:00:00+00:00,3840,6717,3001,0
3501,2020-01-05 22:00:00+00:00,3841,6717,3001,0
3502,2020-01-06 22:00:00+00:00,3839,0,3004,0
3503,2020-01-07 22:00:00+00:00,3835,0,3008,0
3504,2020-01-08 22:00:00+00:00,3838,6720,0,0
3505,2020-01-09 22:00:00+00:00,3835,6722,3011,0
3506,2020-01-09 22:00:00+00:00,3837,6722,3011,0
3507,2020-01-10 22:00:00+00:00,3838,6723,0,2232
3508,2020-01-12 22:00:00+00:00,3833,6728,3017,2235
3509,2020-01-12 22:00:00+00:00,3838,6728,3017,2235
3510,2020-01-13 22:00:00+00:00,3841,6731,3023,2237
3511,2020-01-13 22:00:00+00:00,3836,6731,3023,2237
3512,2020-01-14 22:00:00+00:00,3845,6740,3050,2243
3513,2020-01-14 22:00:00+00:00,3818,6740,3050,2243
3514,2020-01-15 22:00:00+00:00,3825,6747,3051,2248
3515,2020-01-15 22:00:00+00:00,3824,6747,3051,2248
3516,2020-01-16 22:00:00+00:00,3829,6752,3053,2250
3517,2020-01-16 22:00:00+00:00,3827,6752,3053,2250
3518,2020-01-19 22:00:00+00:00,3820,6753,3060,0
3519,2020-01-19 22:00:00+00:00,3821,6753,3060,0
3520,2020-01-20 22:00:00+00:00,3819,6759,3062,2255
3521,2020-01-20 22:00:00+00:00,3825,6759,3062,2255
3522,2020-01-21 22:00:00+00:00,3832,6766,3063,2257
3523,2020-01-21 22:00:00+00:00,3831,6766,3063,2257
3524,2020-01-22 22:00:00+00:00,3834,6769,3064,2259
3525,2020-01-22 22:00:00+00:00,3833,6769,3064,2259
3526,2020-01-23 22:00:00+00:00,3838,6774,3066,2261
3527,2020-01-23 22:00:00+00:00,3836,6774,3066,2261
3528,2020-01-26 22:00:00+00:00,3834,0,3068,0
3529,2020-01-27 22:00:00+00:00,3832,0,3070,0
3530,2020-01-28 22:00:00+00:00,3834,6776,3072,0
3531,2020-01-28 22:00:00+00:00,3832,6776,3072,0
3532,2020-01-29 22:00:00+00:00,3830,6778,3074,0
3533,2020-01-29 22:00:00+00:00,3832,6778,3074,0
3534,2020-01-30 22:00:00+00:00,3823,0,3083,0
3535,2020-01-31 22:00:00+00:00,3822,0,3084,0
3536,2020-02-01 22:00:00+00:00,3820,0,3087,0
3537,2020-02-02 22:00:00+00:00,3822,6780,3104,2262
3538,2020-02-02 22:00:00+00:00,3805,6780,3104,2262
3539,2020-02-03 22:00:00+00:00,3790,6786,3121,2263
3540,2020-02-03 22:00:00+00:00,3796,6786,3121,2263
3541,2020-02-04 22:00:00+00:00,3799,6789,3133,2265
3542,2020-02-04 22:00:00+00:00,3788,6789,3133,2265
3543,2020-02-05 22:00:00+00:00,3790,6791,3135,2267
3544,2020-02-05 22:00:00+00:00,3788,6791,3135,2267
3545,2020-02-06 22:00:00+00:00,3792,6795,0,2270
3546,2020-02-09 22:00:00+00:00,3785,6798,3143,2271
3547,2020-02-09 22:00:00+00:00,3788,6798,3143,2271
3548,2020-02-10 22:00:00+00:00,3784,6799,3147,0
3549,2020-02-10 22:00:00+00:00,3785,6799,3147,0
3550,2020-02-12 22:00:00+00:00,3784,6800,3148,0
3551,2020-02-12 22:00:00+00:00,3785,6800,3148,0
3552,2020-02-13 22:00:00+00:00,3781,6805,3152,2273
3553,2020-02-13 22:00:00+00:00,3786,6805,3152,2273
3554,2020-02-14 22:00:00+00:00,3787,6806,0,0
3555,2020-02-15 22:00:00+00:00,3788,6807,0,0
3556,2020-02-16 22:00:00+00:00,3790,6809,3155,2274
3557,2020-02-16 22:00:00+00:00,3787,6809,3155,2274
3558,2020-02-17 22:00:00+00:00,3799,6821,3156,2282
3559,2020-02-17 22:00:00+00:00,3798,6821,3156,2282
3560,2020-02-18 22:00:00+00:00,3795,6827,3159,2285
3561,2020-02-18 22:00:00+00:00,3801,6827,3159,2285
3562,2020-02-19 22:00:00+00:00,3795,6830,3166,2287
3563,2020-02-19 22:00:00+00:00,3798,6830,3166,2287
3564,2020-02-20 22:00:00+00:00,3797,6836,3167,2292
3565,2020-02-20 22:00:00+00:00,3803,6836,3167,2292
3566,2020-02-23 22:00:00+00:00,3800,6842,3170,2298
3567,2020-02-23 22:00:00+00:00,3806,6842,3170,2298
3568,2020-02-24 22:00:00+00:00,3816,6852,0,2303
3569,2020-02-25 22:00:00+00:00,3827,6863,3174,2310
3570,2020-02-25 22:00:00+00:00,3823,6863,3174,2310
3571,2020-02-26 22:00:00+00:00,3832,6872,0,2317
3572,2020-02-27 22:00:00+00:00,3841,6881,3183,2324
3573,2020-02-27 22:00:00+00:00,3832,6881,3183,2324
3574,2020-02-29 22:00:00+00:00,3833,6882,3185,2325
3575,2020-02-29 22:00:00+00:00,3831,6882,3185,2325
3576,2020-03-01 22:00:00+00:00,3824,6893,3193,2327
3577,2020-03-01 22:00:00+00:00,3835,6893,3193,2327
3578,2020-03-02 22:00:00+00:00,3868,6926,3194,2345
3579,2020-03-02 22:00:00+00:00,3867,6926,3194,2345
3580,2020-03-03 22:00:00+00:00,3905,6964,3195,2360
3581,2020-03-03 22:00:00+00:00,3904,6964,3195,2360
3582,2020-03-04 22:00:00+00:00,3931,6991,3196,2367
3583,2020-03-04 22:00:00+00:00,3930,6991,3196,2367
3584,2020-03-05 22:00:00+00:00,3928,7003,3199,2376
3585,2020-03-05 22:00:00+00:00,3940,7003,3199,2376
3586,2020-03-08 22:00:00+00:00,3938,7038,3201,2392
3587,2020-03-08 22:00:00+00:00,3973,7038,3201,2392
3588,2020-03-09 22:00:00+00:00,3983,7048,3205,2398
3589,2020-03-09 22:00:00+00:00,3979,7048,3205,2398
3590,2020-03-10 22:00:00+00:00,3985,7054,3207,2401
3591,2020-03-10 22:00:00+00:00,3983,7054,3207,2401
3592,2020-03-11 22:00:00+00:00,3980,7066,3211,2408
3593,2020-03-11 22:00:00+00:00,3992,7066,3211,2408
3594,2020-03-12 22:00:00+00:00,3990,7072,3213,2411
3595,2020-03-12 22:00:00+00:00,3996,7072,3213,2411
3596,2020-03-14 22:00:00+00:00,3995,0,3214,0
3597,2020-03-15 22:00:00+00:00,3990,7075,3219,2412
3598,2020-03-15 22:00:00+00:00,3993,7075,3219,2412
3599,2020-03-16 22:00:00+00:00,3992,7097,3220,2432
3600,2020-03-16 22:00:00+00:00,4014,7097,3220,2432
3601,2020-03-17 22:00:00+00:00,4013,7113,3221,2442
3602,2020-03-17 22:00:00+00:00,4029,7113,3221,2442
3603,2020-03-18 22:00:00+00:00,4027,7114,3223,0
3604,2020-03-18 22:00:00+00:00,4028,7114,3223,0
3605,2020-03-19 22:00:00+00:00,4025,7115,3226,2443
3606,2020-03-19 22:00:00+00:00,4026,7115,3226,2443
3607,2020-03-20 22:00:00+00:00,4027,7116,3227,0
3608,2020-03-20 22:00:00+00:00,4026,7116,3227,0
3609,2020-03-22 22:00:00+00:00,4017,0,3237,0
3610,2020-03-23 22:00:00+00:00,4007,0,3247,0
3611,2020-03-24 22:00:00+00:00,3998,0,3257,0
3612,2020-03-26 22:00:00+00:00,3971,0,3287,0
3613,2020-03-29 22:00:00+00:00,3969,7117,3289,0
3614,2020-03-29 22:00:00+00:00,3970,7117,3289,0
3615,2020-03-30 22:00:00+00:00,3969,0,3290,0
3616,2020-03-31 22:00:00+00:00,3961,0,3299,0
3617,2020-04-01 22:00:00+00:00,3956,0,3305,0
3618,2020-04-02 22:00:00+00:00,3954,0,3307,0
3619,2020-04-07 22:00:00+00:00,3949,0,3313,0
3620,2020-04-08 22:00:00+00:00,3947,0,3315,0
3621,2020-04-09 22:00:00+00:00,3948,7118,0,2444
3622,2020-04-11 22:00:00+00:00,3947,0,3316,0
3623,2020-04-14 22:00:00+00:00,3948,7119,0,2445
3624,2020-04-15 22:00:00+00:00,3949,7120,0,0
3625,2020-04-16 09:33:36+00:00,3950,7121,0,0
3626,2020-04-16 09:34:21+00:00,3951,7122,0,0
3627,2020-04-16 22:00:00+00:00,3950,0,3317,0
3628,2020-04-19 22:00:00+00:00,3943,0,3325,0
3629,2020-04-22 22:00:00+00:00,3942,0,3327,0
3630,2020-04-29 22:00:00+00:00,3939,0,3330,0
3631,2020-04-30 22:00:00+00:00,3938,0,3331,0
3632,2020-05-03 22:00:00+00:00,3939,7123,3332,2446
3633,2020-05-03 22:00:00+00:00,3938,7123,3332,2446
3634,2020-05-04 22:00:00+00:00,3937,0,3333,0
3635,2020-05-06 22:00:00+00:00,3936,0,3334,0
3636,2020-05-10 22:00:00+00:00,3935,0,3335,0
3637,2020-05-11 22:00:00+00:00,3933,0,3337,0
3638,2020-05-13 22:00:00+00:00,3930,0,3340,0
3639,2020-05-14 22:00:00+00:00,3926,0,3344,0
3640,2020-05-19 22:00:00+00:00,3924,0,3346,0
3641,2020-05-24 22:00:00+00:00,3923,0,3347,0
3642,2020-05-27 22:00:00+00:00,3918,0,3352,0
3643,2020-05-31 22:00:00+00:00,3914,0,3356,0
3644,2020-06-01 22:00:00+00:00,3911,0,3359,0
3645,2020-06-02 22:00:00+00:00,3910,0,3360,0
3646,2020-06-04 22:00:00+00:00,3907,7124,3363,2447
3647,2020-06-04 22:00:00+00:00,3908,7124,3363,2447
3648,2020-06-09 22:00:00+00:00,3904,0,3368,0
3649,2020-06-11 22:00:00+00:00,3903,0,3369,0
3650,2020-06-25 22:00:00+00:00,3902,0,3370,0
3651,2020-06-28 22:00:00+00:00,3901,0,3371,0
3652,2020-06-30 22:00:00+00:00,3899,0,3373,0
